Model,Threshold,AUROC,AUPRC,F1,PPV,Recall,Avg Precision,Avg Recall,True Negative,False Positive,False Negative,True Positive,AUROC_boot_mean,AUROC_ci_lower,AUROC_ci_upper,AUPRC_boot_mean,AUPRC_ci_lower,AUPRC_ci_upper,F1_boot_mean,F1_ci_lower,F1_ci_upper,PPV_boot_mean,PPV_ci_lower,PPV_ci_upper,Recall_boot_mean,Recall_ci_lower,Recall_ci_upper,Avg Precision_boot_mean,Avg Precision_ci_lower,Avg Precision_ci_upper,Avg Recall_boot_mean,Avg Recall_ci_lower,Avg Recall_ci_upper,Confusion Matrix_boot_mean,Confusion Matrix_ci_lower,Confusion Matrix_ci_upper
MLP_365DayFutureTarget_detailed_outputs_pt_lvl,0.03,0.8525078854795551,0.7801904729914813,0.5430381319090796,0.37393089291823467,0.9913832199546485,0.7801904729914813,0.9913832199546485,501,7320,38,4372,0.8523831987373153,0.8449701903091191,0.8599327965510971,0.780050931771229,0.7671620612126588,0.7921002003813397,0.5428067453032437,0.5340384080584765,0.5519434452476739,0.37372956160250986,0.3654895730842143,0.3826416281322122,0.9913543763680005,0.9886283964397071,0.9939357946395281,0.780050931771229,0.7671620612126588,0.7921002003813397,0.9913543763680005,0.9886283964397071,0.9939357946395281,3057.75,176.97500000000002,7501.0
