Model,Threshold,AUROC,AUPRC,F1,PPV,Recall,Avg Precision,Avg Recall,True Negative,False Positive,False Negative,True Positive,AUROC_boot_mean,AUROC_ci_lower,AUROC_ci_upper,AUPRC_boot_mean,AUPRC_ci_lower,AUPRC_ci_upper,F1_boot_mean,F1_ci_lower,F1_ci_upper,PPV_boot_mean,PPV_ci_lower,PPV_ci_upper,Recall_boot_mean,Recall_ci_lower,Recall_ci_upper,Avg Precision_boot_mean,Avg Precision_ci_lower,Avg Precision_ci_upper,Avg Recall_boot_mean,Avg Recall_ci_lower,Avg Recall_ci_upper,Confusion Matrix_boot_mean,Confusion Matrix_ci_lower,Confusion Matrix_ci_upper
MLP_365DayFutureTarget_detailed_outputs,0.03,0.8706856087986321,0.8008421150466306,0.509387414444561,0.34386764754849136,0.9821358754311679,0.8008421150466306,0.9821358754311679,214241,1241428,11834,650611,0.8706989294464935,0.8701629118299639,0.8712499733951751,0.8008754073197558,0.8000046263778673,0.801769622631433,0.5093895688169037,0.5086333157767722,0.5101443933717484,0.34386977960529974,0.34319088904403455,0.34454863742612674,0.9821352189487036,0.9818293999457618,0.9824307532625829,0.8008754073197558,0.8000046263778673,0.801769622631433,0.9821352189487036,0.9818293999457618,0.9824307532625829,529528.5,70394.0,1300809.025
